-100,-0.016716,0.01,1;-90,0.079181,0.01,1;-80,-0.026638,0.01,1;-70,0.012715,0.01,1;-60,-0.014874,0.01,1;-50,-0.058894,0.01,1;-40,-0.31663,0.01,1;-30,-0.8658,0.01,1;-20,-0.58401,0.01,1;-10,-0.36742,0.01,1;0,-0.26545,0.01,1;10,-0.21131,0.01,1;20,-0.16657,0.01,1;
-100,-0.082291,0.01,1;-90,0.032342,0.01,1;-80,-0.015709,0.01,1;-70,-0.015388,0.01,1;-60,-0.092939,0.01,1;-50,-0.068262,0.01,1;-40,-0.33069,0.01,1;-30,-0.94699,0.01,1;-20,-0.52156,0.01,1;-10,-0.43612,0.01,1;0,-0.27482,0.01,1;10,-0.14261,0.01,1;20,-0.068211,0.01,1;
-100,-0.027645,0.01,1;-90,0.029219,0.01,1;-80,0.026446,0.01,1;-70,0.082974,0.01,1;-60,-0.02268,0.01,1;-50,-0.027668,0.01,1;-40,-0.34942,0.01,1;-30,-0.86737,0.01,1;-20,-0.62304,0.01,1;-10,-0.41114,0.01,1;0,-0.24671,0.01,1;10,-0.18321,0.01,1;20,-0.13066,0.01,1;
-100,-0.041697,0.01,1;-90,0.044832,0.01,1;-80,0.0030268,0.01,1;-70,0.033012,0.01,1;-60,-0.0945,0.01,1;-50,-0.080753,0.01,1;-40,-0.34162,0.01,1;-30,-0.87673,0.01,1;-20,-0.59182,0.01,1;-10,-0.42519,0.01,1;0,-0.25452,0.01,1;10,-0.17228,0.01,1;20,-0.10881,0.01,1;
-100,-0.0214,0.01,1;-90,0.0073608,0.01,1;-80,0.037376,0.01,1;-70,0.075168,0.01,1;-60,0.024159,0.01,1;-50,-0.037036,0.01,1;-40,-0.32288,0.01,1;-30,-0.9064,0.01,1;-20,-0.60899,0.01,1;-10,-0.37523,0.01,1;0,-0.24671,0.01,1;10,-0.21443,0.01,1;20,-0.13222,0.01,1;
-100,-0.046381,0.01,1;-90,-0.012936,0.01,1;-80,-0.059426,0.01,1;-70,0.075168,0.01,1;-60,-0.069519,0.01,1;-50,-0.11042,0.01,1;-40,-0.36347,0.01,1;-30,-0.858,0.01,1;-20,-0.49502,0.01,1;-10,-0.42675,0.01,1;0,-0.24359,0.01,1;10,-0.25347,0.01,1;20,-0.13222,0.01,1;
-100,-0.0073483,0.01,1;-90,0.015167,0.01,1;-80,0.052989,0.01,1;-70,-0.004459,0.01,1;-60,0.027282,0.01,1;-50,0.025416,0.01,1;-40,-0.35411,0.01,1;-30,-0.9548,0.01,1;-20,-0.55435,0.01,1;-10,-0.4611,0.01,1;0,-0.29043,0.01,1;10,-0.22068,0.01,1;20,-0.10412,0.01,1;
-100,-0.013593,0.01,1;-90,0.0042381,0.01,1;-80,-0.050058,0.01,1;-70,0.026767,0.01,1;-60,-0.035171,0.01,1;-50,-0.05421,0.01,1;-40,-0.36816,0.01,1;-30,-0.79711,0.01,1;-20,-0.60587,0.01,1;-10,-0.45485,0.01,1;0,-0.24203,0.01,1;10,-0.25503,0.01,1;20,-0.1291,0.01,1;
-100,-0.0089096,0.01,1;-90,0.0073608,0.01,1;-80,0.048305,0.01,1;-70,-0.023195,0.01,1;-60,0.016353,0.01,1;-50,0.01761,0.01,1;-40,-0.30571,0.01,1;-30,-0.93919,0.01,1;-20,-0.50595,0.01,1;-10,-0.44549,0.01,1;0,-0.26857,0.01,1;10,-0.1551,0.01,1;20,0.0004864,0.01,1;
-100,0.022317,0.01,1;-90,0.029219,0.01,1;-80,-0.01727,0.01,1;-70,0.068923,0.01,1;-60,-0.036732,0.01,1;-50,-0.015178,0.01,1;-40,-0.39938,0.01,1;-30,-0.79242,0.01,1;-20,-0.64178,0.01,1;-10,-0.45954,0.01,1;0,-0.22485,0.01,1;10,-0.18477,0.01,1;20,-0.15564,0.01,1;
-100,-0.038574,0.01,1;-90,0.029219,0.01,1;-80,0.065479,0.01,1;-70,-0.021633,0.01,1;-60,-0.088255,0.01,1;-50,-0.015178,0.01,1;-40,-0.33069,0.01,1;-30,-0.84707,0.01,1;-20,-0.52468,0.01,1;-10,-0.45798,0.01,1;0,-0.27482,0.01,1;10,-0.15666,0.01,1;20,-0.033862,0.01,1;
-100,0.0020196,0.01,1;-90,0.060445,0.01,1;-80,-0.039129,0.01,1;-70,0.026767,0.01,1;-60,-0.02268,0.01,1;-50,-0.027668,0.01,1;-40,-0.36972,0.01,1;-30,-0.8096,0.01,1;-20,-0.57933,0.01,1;-10,-0.43612,0.01,1;0,-0.26857,0.01,1;10,-0.19257,0.01,1;20,-0.16345,0.01,1;
-100,-0.033891,0.01,1;-90,0.03078,0.01,1;-80,-0.039129,0.01,1;-70,-0.040369,0.01,1;-60,-0.11792,0.01,1;-50,-0.038597,0.01,1;-40,-0.34786,0.01,1;-30,-0.84082,0.01,1;-20,-0.49033,0.01,1;-10,-0.41738,0.01,1;0,-0.24203,0.01,1;10,-0.13324,0.01,1;20,-0.1291,0.01,1;
-100,0.062911,0.01,1;-90,0.010483,0.01,1;-80,-0.0032184,0.01,1;-70,0.0080315,0.01,1;-60,-0.066397,0.01,1;-50,-0.0073712,0.01,1;-40,-0.30258,0.01,1;-30,-0.81116,0.01,1;-20,-0.55278,0.01,1;-10,-0.42363,0.01,1;0,-0.20612,0.01,1;10,-0.17228,0.01,1;20,-0.16033,0.01,1;
-100,-0.041697,0.01,1;-90,0.0042381,0.01,1;-80,-0.050058,0.01,1;-70,-0.015388,0.01,1;-60,-0.13666,0.01,1;-50,-0.13071,0.01,1;-40,-0.28072,0.01,1;-30,-0.75651,0.01,1;-20,-0.55278,0.01,1;-10,-0.38616,0.01,1;0,-0.21549,0.01,1;10,-0.20975,0.01,1;20,-0.077579,0.01,1;
-100,0.041052,0.01,1;-90,0.035464,0.01,1;-80,0.052989,0.01,1;-70,0.0033476,0.01,1;-60,0.024159,0.01,1;-50,-0.047965,0.01,1;-40,-0.26355,0.01,1;-30,-0.81896,0.01,1;-20,-0.52156,0.01,1;-10,-0.36742,0.01,1;0,-0.25608,0.01,1;10,-0.16135,0.01,1;20,-0.086947,0.01,1;
-100,0.028562,0.01,1;-90,-0.006691,0.01,1;-80,-0.050058,0.01,1;-70,-0.027879,0.01,1;-60,-0.052345,0.01,1;-50,-0.11042,0.01,1;-40,-0.25262,0.01,1;-30,-0.7612,0.01,1;-20,-0.5481,0.01,1;-10,-0.39709,0.01,1;0,-0.25608,0.01,1;10,-0.1551,0.01,1;20,-0.091631,0.01,1;
-100,-0.001103,0.01,1;-90,-0.0035684,0.01,1;-80,0.059234,0.01,1;-70,-0.054421,0.01,1;-60,0.044456,0.01,1;-50,0.00043537,0.01,1;-40,-0.21827,0.01,1;-30,-0.85175,0.01,1;-20,-0.53405,0.01,1;-10,-0.39709,0.01,1;0,-0.28731,0.01,1;10,-0.11139,0.01,1;20,0.0051703,0.01,1;
-100,0.03793,0.01,1;-90,-0.0082523,0.01,1;-80,-0.071916,0.01,1;-70,0.026767,0.01,1;-60,-0.027364,0.01,1;-50,-0.1354,0.01,1;-40,-0.25887,0.01,1;-30,-0.769,0.01,1;-20,-0.56528,0.01,1;-10,-0.42519,0.01,1;0,-0.19831,0.01,1;10,-0.18789,0.01,1;20,-0.101,0.01,1;
-100,-0.074485,0.01,1;-90,-0.042601,0.01,1;-80,0.029569,0.01,1;-70,-0.04193,0.01,1;-60,-0.025803,0.01,1;-50,-0.076069,0.01,1;-40,-0.22296,0.01,1;-30,-0.89703,0.01,1;-20,-0.45598,0.01,1;-10,-0.39396,0.01,1;0,-0.2311,0.01,1;10,-0.15198,0.01,1;20,-0.044792,0.01,1;
-100,0.0098261,0.01,1;-90,-0.020743,0.01,1;-80,-0.020393,0.01,1;-70,-0.031001,0.01,1;-60,-0.019558,0.01,1;-50,-0.068262,0.01,1;-40,-0.28229,0.01,1;-30,-0.80023,0.01,1;-20,-0.54654,0.01,1;-10,-0.42363,0.01,1;0,-0.27794,0.01,1;10,-0.18008,0.01,1;20,-0.14784,0.01,1;
-100,-0.054188,0.01,1;-90,0.0057994,0.01,1;-80,0.01864,0.01,1;-70,-0.077841,0.01,1;-60,-0.030487,0.01,1;-50,-0.06514,0.01,1;-40,-0.26199,0.01,1;-30,-0.83458,0.01,1;-20,-0.49033,0.01,1;-10,-0.39552,0.01,1;0,-0.2592,0.01,1;10,-0.14417,0.01,1;20,-0.051037,0.01,1;
-100,0.028562,0.01,1;-90,-0.026988,0.01,1;-80,0.013956,0.01,1;-70,0.0080315,0.01,1;-60,0.022598,0.01,1;-50,-0.0011259,0.01,1;-40,-0.26667,0.01,1;-30,-0.79242,0.01,1;-20,-0.52624,0.01,1;-10,-0.36898,0.01,1;0,-0.25452,0.01,1;10,-0.20194,0.01,1;20,-0.15252,0.01,1;
-100,-0.0214,0.01,1;-90,-0.075389,0.01,1;-80,-0.021954,0.01,1;-70,-0.048176,0.01,1;-60,-0.0086283,0.01,1;-50,-0.096366,0.01,1;-40,-0.28229,0.01,1;-30,-0.77837,0.01,1;-20,-0.42632,0.01,1;-10,-0.35181,0.01,1;0,-0.20768,0.01,1;10,-0.17696,0.01,1;20,-0.10724,0.01,1;
-100,0.031684,0.01,1;-90,-0.028549,0.01,1;-80,0.046743,0.01,1;-70,-0.032563,0.01,1;-60,0.058508,0.01,1;-50,0.0082419,0.01,1;-40,-0.27136,0.01,1;-30,-0.86424,0.01,1;-20,-0.49033,0.01,1;-10,-0.33932,0.01,1;0,-0.19207,0.01,1;10,-0.12544,0.01,1;20,-0.14472,0.01,1;
-100,-0.024523,0.01,1;-90,0.0011155,0.01,1;-80,-0.078161,0.01,1;-70,-0.021633,0.01,1;-60,-0.077326,0.01,1;-50,-0.043281,0.01,1;-40,-0.27448,0.01,1;-30,-0.76276,0.01,1;-20,-0.46535,0.01,1;-10,-0.34556,0.01,1;0,-0.21393,0.01,1;10,-0.21756,0.01,1;20,-0.14003,0.01,1;
-100,0.039491,0.01,1;-90,0.0073608,0.01,1;-80,0.03113,0.01,1;-70,-0.046614,0.01,1;-60,0.011669,0.01,1;-50,-0.016739,0.01,1;-40,-0.24481,0.01,1;-30,-0.77993,0.01,1;-20,-0.49814,0.01,1;-10,-0.34556,0.01,1;0,-0.23891,0.01,1;10,-0.18008,0.01,1;20,-0.047914,0.01,1;
-100,0.089453,0.01,1;-90,0.052639,0.01,1;-80,-0.070355,0.01,1;-70,0.018961,0.01,1;-60,-0.052345,0.01,1;-50,-0.11979,0.01,1;-40,-0.29634,0.01,1;-30,-0.6722,0.01,1;-20,-0.53405,0.01,1;-10,-0.29404,0.01,1;0,-0.21393,0.01,1;10,-0.22224,0.01,1;20,-0.10256,0.01,1;
-100,0.017633,0.01,1;-90,0.055761,0.01,1;-80,0.088899,0.01,1;-70,-0.048176,0.01,1;-60,0.066315,0.01,1;-50,-0.021423,0.01,1;-40,-0.25574,0.01,1;-30,-0.7893,0.01,1;-20,-0.45598,0.01,1;-10,-0.26906,0.01,1;0,-0.22642,0.01,1;10,-0.18945,0.01,1;20,-0.044792,0.01,1;
-100,0.058227,0.01,1;-90,0.032342,0.01,1;-80,-0.011025,0.01,1;-70,0.026767,0.01,1;-60,0.030404,0.01,1;-50,-0.049527,0.01,1;-40,-0.31195,0.01,1;-30,-0.67064,0.01,1;-20,-0.55591,0.01,1;-10,-0.35493,0.01,1;0,-0.21549,0.01,1;10,-0.2238,0.01,1;20,-0.16345,0.01,1;
-100,0.028562,0.01,1;-90,0.058884,0.01,1;-80,0.013956,0.01,1;-70,-0.060666,0.01,1;-60,0.011669,0.01,1;-50,0.012926,0.01,1;-40,-0.29946,0.01,1;-30,-0.77681,0.01,1;-20,-0.47316,0.01,1;-10,-0.32527,0.01,1;0,-0.25608,0.01,1;10,-0.16135,0.01,1;20,-0.036985,0.01,1;
-100,0.078524,0.01,1;-90,0.043271,0.01,1;-80,0.010833,0.01,1;-70,0.02989,0.01,1;-60,0.046018,0.01,1;-50,-0.0042485,0.01,1;-40,-0.26199,0.01,1;-30,-0.78149,0.01,1;-20,-0.56996,0.01,1;-10,-0.2753,0.01,1;0,-0.22173,0.01,1;10,-0.23161,0.01,1;20,-0.15252,0.01,1;
-100,-0.0026643,0.01,1;-90,-0.0035684,0.01,1;-80,-0.0094637,0.01,1;-70,-0.013827,0.01,1;-60,-0.049222,0.01,1;-50,-0.086998,0.01,1;-40,-0.26823,0.01,1;-30,-0.79242,0.01,1;-20,-0.48877,0.01,1;-10,-0.35649,0.01,1;0,-0.22642,0.01,1;10,-0.18945,0.01,1;20,-0.086947,0.01,1;
-100,0.053543,0.01,1;-90,0.07762,0.01,1;-80,0.070163,0.01,1;-70,-0.012265,0.01,1;-60,0.058508,0.01,1;-50,-0.046404,0.01,1;-40,-0.30414,0.01,1;-30,-0.75339,0.01,1;-20,-0.53561,0.01,1;-10,-0.41426,0.01,1;0,-0.27326,0.01,1;10,-0.2035,0.01,1;20,-0.11505,0.01,1;
-100,-0.001103,0.01,1;-90,0.066691,0.01,1;-80,-0.0079024,0.01,1;-70,-0.038808,0.01,1;-60,-0.08201,0.01,1;-50,-0.13384,0.01,1;-40,-0.326,0.01,1;-30,-0.70343,0.01,1;-20,-0.48565,0.01,1;-10,-0.33932,0.01,1;0,-0.27169,0.01,1;10,-0.19414,0.01,1;20,-0.12754,0.01,1;
-100,0.048859,0.01,1;-90,0.0542,0.01,1;-80,0.065479,0.01,1;-70,-0.024756,0.01,1;-60,0.046018,0.01,1;-50,-0.035475,0.01,1;-40,-0.33381,0.01,1;-30,-0.79086,0.01,1;-20,-0.50126,0.01,1;-10,-0.35805,0.01,1;0,-0.32946,0.01,1;10,-0.11451,0.01,1;20,-0.07914,0.01,1;
-100,0.019194,0.01,1;-90,0.049516,0.01,1;-80,-0.042251,0.01,1;-70,0.017399,0.01,1;-60,-0.057029,0.01,1;-50,-0.06514,0.01,1;-40,-0.33069,0.01,1;-30,-0.69874,0.01,1;-20,-0.49502,0.01,1;-10,-0.29872,0.01,1;0,-0.19051,0.01,1;10,-0.18477,0.01,1;20,-0.12598,0.01,1;
-100,0.011387,0.01,1;-90,0.0057994,0.01,1;-80,0.071724,0.01,1;-70,-0.0091429,0.01,1;-60,0.024159,0.01,1;-50,0.011365,0.01,1;-40,-0.29165,0.01,1;-30,-0.80023,0.01,1;-20,-0.46535,0.01,1;-10,-0.34088,0.01,1;0,-0.18582,0.01,1;10,-0.1551,0.01,1;20,-0.058843,0.01,1;
-100,0.051981,0.01,1;-90,0.037026,0.01,1;-80,-0.028199,0.01,1;-70,0.034574,0.01,1;-60,0.0069848,0.01,1;-50,-0.066701,0.01,1;-40,-0.34786,0.01,1;-30,-0.71748,0.01,1;-20,-0.51687,0.01,1;-10,-0.35493,0.01,1;0,-0.17177,0.01,1;10,-0.23941,0.01,1;20,-0.12598,0.01,1;
-100,-0.0214,0.01,1;-90,0.055761,0.01,1;-80,0.03113,0.01,1;-70,-0.0028976,0.01,1;-60,0.046018,0.01,1;-50,-0.062017,0.01,1;-40,-0.33849,0.01,1;-30,-0.81272,0.01,1;-20,-0.42944,0.01,1;-10,-0.35025,0.01,1;0,-0.20924,0.01,1;10,-0.1754,0.01,1;20,-0.069773,0.01,1;
-100,0.0082648,0.01,1;-90,0.0073608,0.01,1;-80,-0.046935,0.01,1;-70,0.045503,0.01,1;-60,-0.0086283,0.01,1;-50,-0.090121,0.01,1;-40,-0.34005,0.01,1;-30,-0.6925,0.01,1;-20,-0.50595,0.01,1;-10,-0.36898,0.01,1;0,-0.21861,0.01,1;10,-0.26752,0.01,1;20,-0.16345,0.01,1;
-100,-0.076046,0.01,1;-90,0.0073608,0.01,1;-80,0.0014655,0.01,1;-70,-0.013827,0.01,1;-60,-0.041416,0.01,1;-50,-0.02923,0.01,1;-40,-0.28229,0.01,1;-30,-0.73934,0.01,1;-20,-0.44505,0.01,1;-10,-0.33307,0.01,1;0,-0.24203,0.01,1;10,-0.15354,0.01,1;20,-0.10412,0.01,1;
-100,0.012949,0.01,1;-90,0.04171,0.01,1;-80,0.010833,0.01,1;-70,0.039258,0.01,1;-60,0.038211,0.01,1;-50,-0.0073712,0.01,1;-40,-0.31507,0.01,1;-30,-0.70187,0.01,1;-20,-0.50282,0.01,1;-10,-0.33463,0.01,1;0,-0.21393,0.01,1;10,-0.18477,0.01,1;20,-0.19468,0.01,1;
-100,-0.072923,0.01,1;-90,0.049516,0.01,1;-80,-0.05318,0.01,1;-70,0.022083,0.01,1;-60,-0.025803,0.01,1;-50,-0.024546,0.01,1;-40,-0.30883,0.01,1;-30,-0.68938,0.01,1;-20,-0.42944,0.01,1;-10,-0.3237,0.01,1;0,-0.2592,0.01,1;10,-0.17228,0.01,1;20,-0.11505,0.01,1;
-100,0.0082648,0.01,1;-90,0.0026768,0.01,1;-80,0.009272,0.01,1;-70,0.018961,0.01,1;-60,0.070998,0.01,1;-50,0.012926,0.01,1;-40,-0.28697,0.01,1;-30,-0.71592,0.01,1;-20,-0.51219,0.01,1;-10,-0.31278,0.01,1;0,-0.25608,0.01,1;10,-0.16447,0.01,1;20,-0.14159,0.01,1;
-100,0.033246,0.01,1;-90,0.043271,0.01,1;-80,-0.025077,0.01,1;-70,0.026767,0.01,1;-60,-0.033609,0.01,1;-50,-0.049527,0.01,1;-40,-0.33849,0.01,1;-30,-0.67845,0.01,1;-20,-0.45286,0.01,1;-10,-0.35337,0.01,1;0,-0.17802,0.01,1;10,-0.18321,0.01,1;20,-0.11505,0.01,1;
-100,0.031684,0.01,1;-90,0.027658,0.01,1;-80,0.099828,0.01,1;-70,-0.034124,0.01,1;-60,-0.0023831,0.01,1;-50,0.050397,0.01,1;-40,-0.30102,0.01,1;-30,-0.83302,0.01,1;-20,-0.43725,0.01,1;-10,-0.32995,0.01,1;0,-0.19519,0.01,1;10,-0.17852,0.01,1;20,-0.076018,0.01,1;
-100,0.016071,0.01,1;-90,-0.0098136,0.01,1;-80,-0.056303,0.01,1;-70,0.043942,0.01,1;-60,-0.061713,0.01,1;-50,-0.02923,0.01,1;-40,-0.29321,0.01,1;-30,-0.66596,0.01,1;-20,-0.50126,0.01,1;-10,-0.31434,0.01,1;0,-0.20924,0.01,1;10,-0.1957,0.01,1;20,-0.22122,0.01,1;
-100,-0.063555,0.01,1;-90,0.035464,0.01,1;-80,0.040498,0.01,1;-70,-0.043492,0.01,1;-60,0.02572,0.01,1;-50,0.051959,0.01,1;-40,-0.23545,0.01,1;-30,-0.77213,0.01,1;-20,-0.42007,0.01,1;-10,-0.31121,0.01,1;0,-0.2592,0.01,1;10,-0.15042,0.01,1;20,-0.083824,0.01,1;
-100,-0.040136,0.01,1;-90,0.029219,0.01,1;-80,-0.060987,0.01,1;-70,0.054871,0.01,1;-60,-0.013312,0.01,1;-50,-0.0073712,0.01,1;-40,-0.3182,0.01,1;-30,-0.60507,0.01,1;-20,-0.47628,0.01,1;-10,-0.32527,0.01,1;0,-0.20612,0.01,1;10,-0.14105,0.01,1;20,-0.16814,0.01,1;
-100,-0.043258,0.01,1;-90,0.015167,0.01,1;-80,0.0030268,0.01,1;-70,0.014277,0.01,1;-60,-0.053906,0.01,1;-50,-0.013616,0.01,1;-40,-0.28541,0.01,1;-30,-0.7206,0.01,1;-20,-0.35294,0.01,1;-10,-0.32527,0.01,1;0,-0.24203,0.01,1;10,-0.10046,0.01,1;20,-0.077579,0.01,1;
-100,0.044175,0.01,1;-90,0.040148,0.01,1;-80,-0.015709,0.01,1;-70,0.062677,0.01,1;-60,-0.013312,0.01,1;-50,-0.032352,0.01,1;-40,-0.26355,0.01,1;-30,-0.68625,0.01,1;-20,-0.45755,0.01,1;-10,-0.30809,0.01,1;0,-0.21236,0.01,1;10,-0.15666,0.01,1;20,-0.1978,0.01,1;
-100,-0.037013,0.01,1;-90,0.055761,0.01,1;-80,0.049866,0.01,1;-70,-0.0028976,0.01,1;-60,-0.021119,0.01,1;-50,-0.07763,0.01,1;-40,-0.28697,0.01,1;-30,-0.71904,0.01,1;-20,-0.39197,0.01,1;-10,-0.32683,0.01,1;0,-0.29355,0.01,1;10,-0.15666,0.01,1;20,-0.13066,0.01,1;
-100,0.016071,0.01,1;-90,0.082304,0.01,1;-80,0.10295,0.01,1;-70,-0.015388,0.01,1;-60,0.03665,0.01,1;-50,-0.035475,0.01,1;-40,-0.2292,0.01,1;-30,-0.75807,0.01,1;-20,-0.41695,0.01,1;-10,-0.33932,0.01,1;0,-0.27638,0.01,1;10,-0.19257,0.01,1;20,-0.11973,0.01,1;
-100,-0.058871,0.01,1;-90,0.03078,0.01,1;-80,0.062357,0.01,1;-70,-0.034124,0.01,1;-60,-0.072642,0.01,1;-50,-0.1354,0.01,1;-40,-0.24638,0.01,1;-30,-0.66908,0.01,1;-20,-0.431,0.01,1;-10,-0.3237,0.01,1;0,-0.21549,0.01,1;10,-0.19414,0.01,1;20,-0.12598,0.01,1;
-100,-0.010471,0.01,1;-90,-0.00044578,0.01,1;-80,0.1373,0.01,1;-70,-0.037246,0.01,1;-60,0.050701,0.01,1;-50,-0.0183,0.01,1;-40,-0.26667,0.01,1;-30,-0.7612,0.01,1;-20,-0.45911,0.01,1;-10,-0.36898,0.01,1;0,-0.25296,0.01,1;10,-0.20975,0.01,1;20,-0.094753,0.01,1;
-100,-0.0042256,0.01,1;-90,-0.012936,0.01,1;-80,-0.036006,0.01,1;-70,0.00022497,0.01,1;-60,-0.038293,0.01,1;-50,-0.10105,0.01,1;-40,-0.29634,0.01,1;-30,-0.65034,0.01,1;-20,-0.43256,0.01,1;-10,-0.33151,0.01,1;0,-0.24047,0.01,1;10,-0.21912,0.01,1;20,-0.15564,0.01,1;
-100,-0.029207,0.01,1;-90,0.029219,0.01,1;-80,0.026446,0.01,1;-70,-0.055982,0.01,1;-60,0.027282,0.01,1;-50,-0.035475,0.01,1;-40,-0.25887,0.01,1;-30,-0.75651,0.01,1;-20,-0.41695,0.01,1;-10,-0.35493,0.01,1;0,-0.20768,0.01,1;10,-0.18165,0.01,1;20,-0.091631,0.01,1;
-100,0.025439,0.01,1;-90,0.0073608,0.01,1;-80,-0.046935,0.01,1;-70,0.023645,0.01,1;-60,0.019475,0.01,1;-50,-0.037036,0.01,1;-40,-0.30258,0.01,1;-30,-0.57852,0.01,1;-20,-0.44818,0.01,1;-10,-0.36274,0.01,1;0,-0.17489,0.01,1;10,-0.19414,0.01,1;20,-0.15564,0.01,1;
-100,-0.066678,0.01,1;-90,-0.033233,0.01,1;-80,0.040498,0.01,1;-70,-0.045053,0.01,1;-60,-0.0086283,0.01,1;-50,-0.043281,0.01,1;-40,-0.24325,0.01,1;-30,-0.70343,0.01,1;-20,-0.41383,0.01,1;-10,-0.37835,0.01,1;0,-0.27794,0.01,1;10,-0.13481,0.01,1;20,-0.06665,0.01,1;
-100,0.05042,0.01,1;-90,-0.04104,0.01,1;-80,0.009272,0.01,1;-70,0.070484,0.01,1;-60,0.010107,0.01,1;-50,-0.021423,0.01,1;-40,-0.24638,0.01,1;-30,-0.58008,0.01,1;-20,-0.4513,0.01,1;-10,-0.30809,0.01,1;0,-0.20768,0.01,1;10,-0.1473,0.01,1;20,-0.16657,0.01,1;
-100,-0.072923,0.01,1;-90,-0.0035684,0.01,1;-80,-0.014148,0.01,1;-70,-0.05286,0.01,1;-60,-0.071081,0.01,1;-50,-0.046404,0.01,1;-40,-0.28697,0.01,1;-30,-0.63005,0.01,1;-20,-0.32639,0.01,1;-10,-0.38303,0.01,1;0,-0.20456,0.01,1;10,-0.11139,0.01,1;20,-0.083824,0.01,1;
-100,0.034807,0.01,1;-90,0.051077,0.01,1;-80,0.01864,0.01,1;-70,0.0095928,0.01,1;-60,0.024159,0.01,1;-50,-0.033913,0.01,1;-40,-0.27604,0.01,1;-30,-0.61912,0.01,1;-20,-0.4232,0.01,1;-10,-0.40177,0.01,1;0,-0.17958,0.01,1;10,-0.1754,0.01,1;20,-0.11505,0.01,1;
-100,-0.032329,0.01,1;-90,0.0542,0.01,1;-80,-0.043812,0.01,1;-70,0.0017863,0.01,1;-60,-0.049222,0.01,1;-50,-0.11666,0.01,1;-40,-0.31039,0.01,1;-30,-0.60194,0.01,1;-20,-0.37948,0.01,1;-10,-0.33151,0.01,1;0,-0.19207,0.01,1;10,-0.14261,0.01,1;20,-0.058843,0.01,1;
-100,0.016071,0.01,1;-90,0.058884,0.01,1;-80,0.038937,0.01,1;-70,-0.037246,0.01,1;-60,0.03665,0.01,1;-50,-0.032352,0.01,1;-40,-0.28697,0.01,1;-30,-0.70343,0.01,1;-20,-0.42007,0.01,1;-10,-0.34712,0.01,1;0,-0.22173,0.01,1;10,-0.13168,0.01,1;20,-0.051037,0.01,1;
-100,0.023878,0.01,1;-90,0.066691,0.01,1;-80,-0.036006,0.01,1;-70,0.057993,0.01,1;-60,-0.028925,0.01,1;-50,-0.069824,0.01,1;-40,-0.26043,0.01,1;-30,-0.61756,0.01,1;-20,-0.38729,0.01,1;-10,-0.33151,0.01,1;0,-0.18738,0.01,1;10,-0.14261,0.01,1;20,-0.15721,0.01,1;
-100,-0.079169,0.01,1;-90,0.055761,0.01,1;-80,0.021762,0.01,1;-70,-0.038808,0.01,1;-60,0.02572,0.01,1;-50,0.028539,0.01,1;-40,-0.24481,0.01,1;-30,-0.71123,0.01,1;-20,-0.36387,0.01,1;-10,-0.37679,0.01,1;0,-0.2108,0.01,1;10,-0.16447,0.01,1;20,-0.10724,0.01,1;
-100,-0.058871,0.01,1;-90,0.049516,0.01,1;-80,-0.014148,0.01,1;-70,0.0033476,0.01,1;-60,0.0023008,0.01,1;-50,-0.040159,0.01,1;-40,-0.22139,0.01,1;-30,-0.6238,0.01,1;-20,-0.44037,0.01,1;-10,-0.34244,0.01,1;0,-0.17802,0.01,1;10,-0.14105,0.01,1;20,-0.19155,0.01,1;
-100,-0.076046,0.01,1;-90,0.012045,0.01,1;-80,0.099828,0.01,1;-70,-0.060666,0.01,1;-60,0.027282,0.01,1;-50,0.01761,0.01,1;-40,-0.17299,0.01,1;-30,-0.70967,0.01,1;-20,-0.37167,0.01,1;-10,-0.31278,0.01,1;0,-0.23891,0.01,1;10,-0.10826,0.01,1;20,-0.09007,0.01,1;
-100,0.020755,0.01,1;-90,0.044832,0.01,1;-80,0.038937,0.01,1;-70,0.082974,0.01,1;-60,-0.013312,0.01,1;-50,-0.063578,0.01,1;-40,-0.25262,0.01,1;-30,-0.5754,0.01,1;-20,-0.42632,0.01,1;-10,-0.34869,0.01,1;0,-0.21705,0.01,1;10,-0.16291,0.01,1;20,-0.17594,0.01,1;
-100,-0.061994,0.01,1;-90,0.022974,0.01,1;-80,0.092021,0.01,1;-70,-0.034124,0.01,1;-60,-0.014874,0.01,1;-50,-0.063578,0.01,1;-40,-0.20734,0.01,1;-30,-0.68781,0.01,1;-20,-0.38416,0.01,1;-10,-0.40802,0.01,1;0,-0.21861,0.01,1;10,-0.16447,0.01,1;20,-0.07914,0.01,1;
-100,-0.0073483,0.01,1;-90,0.01829,0.01,1;-80,0.060795,0.01,1;-70,0.048626,0.01,1;-60,0.061631,0.01,1;-50,-0.035475,0.01,1;-40,-0.27448,0.01,1;-30,-0.63005,0.01,1;-20,-0.4794,0.01,1;-10,-0.3846,0.01,1;0,-0.27638,0.01,1;10,-0.19414,0.01,1;20,-0.14159,0.01,1;
-100,-0.037013,0.01,1;-90,0.029219,0.01,1;-80,-0.0094637,0.01,1;-70,0.0049089,0.01,1;-60,-0.05859,0.01,1;-50,-0.15101,0.01,1;-40,-0.31351,0.01,1;-30,-0.62536,0.01,1;-20,-0.37948,0.01,1;-10,-0.37367,0.01,1;0,-0.20144,0.01,1;10,-0.2035,0.01,1;20,-0.094753,0.01,1;
